Time,Conductivity_in (microS),Conductivity_in @25*C (microS),Temperature_in,Conductivity_out (microS),Conductivity_out @25*C (microS),Temperature_out
15:39:41,27.53,27.27,25.50,24.42,24.19,25.50
15:39:42,27.51,27.25,25.50,23.94,23.71,25.50
15:39:43,30.22,30.08,25.25,24.17,24.17,25.00
15:39:44,30.18,30.04,25.25,24.16,24.05,25.25
15:39:45,27.53,27.40,25.25,24.15,23.92,25.50
15:39:46,28.49,28.36,25.25,24.16,23.93,25.50
15:39:47,26.60,26.47,25.25,24.16,24.28,24.75
15:39:48,27.52,27.13,25.75,24.16,24.05,25.25
15:39:49,25.68,25.56,25.25,23.91,23.68,25.50
15:39:50,27.53,27.27,25.50,23.92,23.81,25.25
15:39:50,27.52,27.26,25.50,24.40,24.40,25.00
15:39:51,26.61,26.48,25.25,23.95,23.95,25.00
15:39:52,26.58,26.45,25.25,24.14,23.80,25.75
15:39:53,25.67,25.55,25.25,24.14,23.69,26.00
15:39:54,26.60,26.47,25.25,24.41,24.29,25.25
15:39:55,26.62,26.37,25.50,24.39,24.27,25.25
15:39:56,23.96,23.96,25.00,23.93,23.48,26.00
15:39:57,26.60,26.47,25.25,24.15,24.04,25.25
15:39:58,27.52,27.26,25.50,24.15,23.81,25.75
15:39:59,27.52,27.26,25.50,24.16,23.93,25.50
15:40:00,26.58,26.33,25.50,24.42,24.08,25.75
15:40:01,26.60,26.23,25.75,24.14,24.03,25.25
15:40:02,27.52,27.52,25.00,24.16,23.93,25.50
15:40:03,26.60,26.47,25.25,24.15,24.04,25.25
15:40:04,26.60,26.47,25.25,24.16,24.05,25.25
15:40:05,27.54,27.54,25.00,24.15,24.04,25.25
15:40:06,26.59,26.46,25.25,24.16,23.82,25.75
15:40:07,27.52,27.52,25.00,24.17,23.94,25.50
15:40:08,27.51,27.25,25.50,24.14,23.91,25.50
15:40:09,27.53,27.27,25.50,23.69,23.58,25.25
15:40:10,28.44,28.44,25.00,23.45,23.34,25.25
15:40:11,27.51,27.51,25.00,24.89,24.66,25.50
15:40:12,26.62,26.49,25.25,23.91,23.57,25.75
15:40:13,29.24,29.10,25.25,24.15,23.81,25.75
15:40:14,25.66,25.54,25.25,24.43,24.20,25.50
15:40:15,27.53,27.27,25.50,24.41,24.18,25.50
15:40:16,26.61,26.61,25.00,24.42,24.42,25.00
15:40:17,27.51,27.38,25.25,24.40,24.17,25.50
15:40:18,26.60,26.47,25.25,24.16,23.82,25.75
15:40:19,27.51,27.38,25.25,23.71,23.49,25.50
15:40:20,28.44,28.31,25.25,25.36,25.24,25.25
15:40:21,23.96,23.85,25.25,24.43,24.20,25.50
15:40:22,28.43,28.30,25.25,24.68,24.45,25.50
15:40:23,28.44,28.17,25.50,24.15,24.04,25.25
15:40:24,28.45,28.18,25.50,24.19,23.96,25.50
15:40:25,27.54,27.54,25.00,24.18,24.07,25.25
15:40:26,29.22,29.08,25.25,25.15,24.91,25.50
15:40:27,25.67,25.55,25.25,24.66,24.54,25.25
15:40:28,27.52,27.39,25.25,24.94,24.71,25.50
15:40:29,27.51,27.25,25.50,23.97,23.74,25.50
15:40:30,27.50,27.37,25.25,25.17,24.82,25.75
15:40:31,23.94,23.83,25.25,24.42,24.30,25.25
15:40:32,25.68,25.44,25.50,24.42,24.30,25.25
15:40:33,25.70,25.58,25.25,24.43,24.09,25.75
15:40:34,30.15,30.01,25.25,23.96,23.73,25.50
15:40:35,27.51,27.12,25.75,23.97,23.74,25.50
15:40:35,27.53,27.53,25.00,24.44,24.21,25.50
15:40:36,27.53,27.14,25.75,23.98,23.98,25.00
15:40:37,28.44,28.31,25.25,24.16,24.05,25.25
15:40:38,31.09,30.65,25.75,24.19,24.19,25.00
15:40:39,28.41,28.28,25.25,24.43,24.09,25.75
15:40:40,29.25,29.39,24.75,24.91,24.79,25.25
15:40:41,27.51,27.25,25.50,24.91,24.79,25.25
15:40:42,25.69,25.45,25.50,24.18,23.95,25.50
15:40:43,28.43,28.30,25.25,24.67,24.44,25.50
15:40:44,27.52,27.26,25.50,24.90,24.55,25.75
15:40:45,24.76,24.53,25.50,24.92,24.57,25.75
15:40:46,24.74,24.74,25.00,24.68,24.56,25.25
15:40:47,28.47,28.20,25.50,24.45,24.22,25.50
15:40:48,28.43,28.30,25.25,24.20,23.97,25.50
15:40:49,29.24,28.96,25.50,25.16,24.81,25.75
15:40:50,24.74,24.51,25.50,24.20,23.86,25.75
15:40:51,28.43,28.30,25.25,24.68,24.56,25.25
15:40:52,25.67,25.67,25.00,24.16,23.93,25.50
15:40:53,25.72,25.60,25.25,24.22,24.22,25.00
15:40:54,27.51,27.25,25.50,24.20,23.97,25.50
15:40:55,27.52,27.39,25.25,25.41,25.05,25.75
15:40:56,24.77,24.65,25.25,23.98,23.87,25.25
15:40:57,28.44,28.17,25.50,24.44,24.10,25.75
15:40:58,25.67,25.55,25.25,25.15,24.91,25.50
15:40:59,24.74,24.51,25.50,25.40,25.04,25.75
15:41:00,25.65,25.41,25.50,24.20,23.97,25.50
15:41:01,29.24,29.10,25.25,24.92,24.80,25.25
15:41:02,23.94,23.83,25.25,24.91,24.56,25.75
15:41:03,26.60,26.47,25.25,24.43,24.09,25.75
15:41:04,25.67,25.43,25.50,24.93,24.81,25.25
15:41:05,27.51,27.25,25.50,24.20,23.97,25.50
15:41:06,28.43,28.30,25.25,24.43,24.31,25.25
15:41:07,23.94,23.83,25.25,24.45,24.33,25.25
15:41:08,27.51,27.25,25.50,24.67,24.67,25.00
15:41:09,28.44,28.17,25.50,25.17,24.93,25.50
15:41:10,24.74,24.62,25.25,24.93,24.58,25.75
15:41:11,28.39,28.26,25.25,24.68,24.33,25.75
15:41:12,23.94,23.83,25.25,24.42,24.30,25.25
15:41:13,23.94,23.83,25.25,24.45,24.33,25.25
15:41:14,25.67,25.55,25.25,24.44,24.21,25.50
15:41:15,25.68,25.56,25.25,24.43,23.97,26.00
15:41:16,25.68,25.56,25.25,24.19,23.96,25.50
15:41:17,30.16,29.88,25.50,24.18,23.95,25.50
15:41:18,25.67,25.55,25.25,25.39,25.15,25.50
15:41:19,27.52,27.39,25.25,23.96,23.73,25.50
15:41:20,28.42,28.29,25.25,25.37,25.13,25.50
15:41:20,24.74,24.74,25.00,25.37,25.25,25.25
15:41:21,26.60,26.60,25.00,24.17,23.94,25.50
15:41:22,29.21,29.07,25.25,24.92,24.69,25.50
15:41:23,23.94,23.94,25.00,24.69,24.69,25.00
15:41:24,31.06,30.77,25.50,23.97,23.63,25.75
15:41:25,31.06,31.21,24.75,24.90,24.78,25.25
15:41:26,25.69,25.57,25.25,25.15,25.15,25.00
15:41:27,25.67,25.31,25.75,24.93,24.81,25.25
15:41:28,23.95,23.84,25.25,25.37,25.01,25.75
15:41:29,25.67,25.55,25.25,25.15,25.03,25.25
15:41:30,24.74,24.51,25.50,24.21,23.87,25.75
15:41:31,27.52,27.13,25.75,24.18,23.95,25.50
15:41:32,29.22,29.08,25.25,24.46,24.12,25.75
15:41:33,24.72,24.49,25.50,25.16,24.81,25.75
15:41:34,24.74,24.86,24.75,24.21,23.87,25.75
15:41:35,26.57,26.32,25.50,24.70,24.35,25.75
15:41:36,31.08,30.93,25.25,25.16,24.92,25.50
15:41:37,24.75,24.52,25.50,24.92,24.80,25.25
15:41:38,25.68,25.56,25.25,24.45,24.22,25.50
15:41:39,25.68,25.68,25.00,25.39,25.03,25.75
15:41:40,25.66,25.54,25.25,24.44,24.21,25.50
15:41:41,27.50,27.37,25.25,25.63,25.27,25.75
15:41:42,25.67,25.55,25.25,24.44,24.10,25.75
15:41:43,30.16,30.02,25.25,24.70,24.35,25.75
15:41:44,30.15,30.15,25.00,25.40,25.16,25.50
15:41:45,25.69,25.45,25.50,25.20,24.96,25.50
15:41:46,25.64,25.40,25.50,24.93,24.70,25.50
15:41:47,26.60,26.47,25.25,25.19,25.07,25.25
15:41:48,25.65,25.41,25.50,24.71,24.48,25.50
15:41:49,27.50,27.24,25.50,24.69,24.69,25.00
15:41:50,26.61,26.61,25.00,25.18,25.30,24.75
15:41:51,24.74,24.62,25.25,25.17,24.82,25.75
15:41:52,25.69,25.45,25.50,25.22,25.10,25.25
15:41:53,27.49,27.36,25.25,25.18,24.94,25.50
15:41:54,23.93,23.70,25.50,24.92,24.69,25.50
15:41:55,26.59,26.22,25.75,25.43,25.19,25.50
15:41:56,27.51,27.51,25.00,25.21,24.97,25.50
15:41:57,26.57,26.20,25.75,25.19,24.95,25.50
15:41:58,25.67,25.43,25.50,25.20,24.96,25.50
15:41:59,26.59,26.46,25.25,25.21,24.97,25.50
15:42:00,26.57,26.44,25.25,24.69,24.34,25.75
15:42:01,28.43,28.16,25.50,25.18,24.83,25.75
15:42:02,27.53,27.40,25.25,24.94,24.82,25.25
15:42:03,28.45,28.18,25.50,25.20,24.96,25.50
15:42:04,26.59,26.34,25.50,24.93,24.93,25.00
15:42:05,25.65,25.65,25.00,24.94,24.59,25.75
15:42:05,26.57,26.44,25.25,24.94,24.71,25.50
15:42:06,26.57,26.44,25.25,24.93,24.70,25.50
15:42:07,24.72,24.60,25.25,24.94,24.59,25.75
15:42:08,27.53,27.53,25.00,24.93,24.93,25.00
15:42:09,26.60,26.47,25.25,24.68,24.45,25.50
15:42:10,26.60,26.35,25.50,24.67,24.79,24.75
15:42:11,27.52,27.52,25.00,24.93,24.70,25.50
15:42:12,26.57,26.32,25.50,24.68,24.45,25.50
15:42:13,27.51,27.38,25.25,24.67,24.44,25.50
15:42:14,27.53,27.40,25.25,24.69,24.46,25.50
15:42:15,28.44,28.31,25.25,24.92,24.69,25.50
15:42:16,27.52,27.26,25.50,25.18,24.94,25.50
15:42:17,28.46,28.46,25.00,24.68,24.56,25.25
15:42:18,27.53,27.14,25.75,24.93,24.81,25.25
15:42:19,27.52,27.26,25.50,24.93,24.70,25.50
15:42:20,27.52,27.39,25.25,24.42,24.30,25.25
15:42:21,27.53,27.02,26.00,24.68,24.45,25.50
15:42:22,26.58,26.45,25.25,24.66,24.43,25.50
15:42:23,28.44,28.17,25.50,24.66,24.43,25.50
15:42:24,27.54,27.15,25.75,24.40,24.06,25.75
15:42:25,27.52,27.39,25.25,24.67,24.44,25.50
15:42:26,28.45,28.18,25.50,24.93,24.70,25.50
15:42:27,28.45,28.05,25.75,24.41,24.07,25.75
15:42:28,28.46,28.33,25.25,24.65,24.42,25.50
15:42:29,27.53,27.53,25.00,24.66,24.43,25.50
15:42:30,28.46,28.33,25.25,24.65,24.30,25.75
15:42:31,26.58,26.45,25.25,24.66,24.54,25.25
15:42:32,27.52,27.39,25.25,24.65,24.42,25.50
15:42:33,27.52,27.26,25.50,24.14,23.91,25.50
15:42:34,28.43,28.16,25.50,24.14,24.03,25.25
15:42:35,28.43,28.16,25.50,24.14,23.91,25.50
15:42:36,27.51,27.38,25.25,24.13,23.90,25.50
15:42:37,28.47,28.20,25.50,24.65,24.42,25.50
15:42:38,28.47,28.34,25.25,24.14,23.80,25.75
15:42:39,28.43,28.03,25.75,24.40,24.17,25.50
15:42:40,28.46,28.06,25.75,23.90,23.56,25.75
15:42:41,29.27,29.13,25.25,24.39,24.27,25.25
15:42:42,27.52,27.39,25.25,23.90,23.45,26.00
15:42:43,27.53,27.53,25.00,23.91,23.68,25.50
15:42:44,27.53,27.27,25.50,24.13,23.90,25.50
15:42:45,27.51,27.38,25.25,24.38,24.26,25.25
15:42:46,28.47,28.20,25.50,23.65,23.43,25.50
15:42:47,28.44,28.17,25.50,23.66,23.33,25.75
15:42:48,28.44,28.31,25.25,23.91,23.91,25.00
15:42:49,29.29,29.01,25.50,23.90,23.68,25.50
15:42:50,29.26,28.98,25.50,23.64,23.42,25.50
15:42:50,28.46,28.19,25.50,23.39,23.28,25.25
15:42:51,28.45,28.18,25.50,23.40,23.18,25.50
15:42:52,28.44,28.17,25.50,23.64,23.42,25.50
15:42:53,27.53,27.14,25.75,23.38,23.16,25.50
15:42:54,29.26,28.98,25.50,23.65,23.43,25.50
15:42:55,29.27,29.13,25.25,23.37,23.15,25.50
15:42:56,28.43,28.43,25.00,23.35,23.13,25.50
15:42:57,26.58,26.33,25.50,23.63,23.41,25.50
15:42:58,28.42,28.42,25.00,23.65,23.65,25.00
15:42:59,25.67,25.55,25.25,23.37,23.15,25.50
15:43:00,28.44,28.17,25.50,23.60,23.27,25.75
15:43:01,27.53,27.40,25.25,23.13,23.02,25.25
15:43:02,29.27,29.13,25.25,23.11,22.89,25.50
15:43:03,29.27,28.99,25.50,22.87,22.65,25.50
15:43:04,28.45,28.05,25.75,23.37,23.15,25.50
15:43:05,27.53,27.40,25.25,23.12,22.90,25.50
15:43:06,29.26,28.98,25.50,23.11,23.00,25.25
15:43:07,28.43,28.43,25.00,23.13,22.81,25.75
15:43:08,30.19,30.05,25.25,23.36,23.03,25.75
15:43:09,29.26,29.26,25.00,22.86,22.43,26.00
15:43:10,28.45,28.45,25.00,23.12,22.90,25.50
15:43:11,28.43,28.30,25.25,23.10,22.88,25.50
15:43:12,27.52,27.26,25.50,23.37,23.15,25.50
15:43:13,28.47,28.34,25.25,23.12,22.90,25.50
15:43:14,29.25,29.11,25.25,23.12,23.01,25.25
15:43:15,28.43,28.16,25.50,23.10,22.88,25.50
15:43:16,29.27,28.99,25.50,23.11,22.89,25.50
15:43:17,29.26,28.98,25.50,23.11,22.79,25.75
15:43:18,28.44,28.17,25.50,23.11,22.89,25.50
15:43:19,29.26,29.12,25.25,22.84,22.63,25.50
15:43:20,28.44,28.17,25.50,22.61,22.19,26.00
15:43:21,30.19,30.05,25.25,22.86,22.64,25.50
15:43:22,30.19,29.91,25.50,22.36,21.94,26.00
15:43:23,29.25,29.11,25.25,22.83,22.72,25.25
15:43:24,28.45,28.45,25.00,23.11,22.89,25.50
15:43:25,29.27,29.13,25.25,22.84,22.73,25.25
15:43:26,29.27,29.13,25.25,22.62,22.41,25.50
15:43:27,29.26,28.85,25.75,22.36,22.15,25.50
15:43:28,28.43,28.03,25.75,22.34,22.23,25.25
15:43:29,29.25,28.84,25.75,21.83,21.73,25.25
15:43:30,29.26,28.85,25.75,21.83,21.73,25.25
15:43:31,30.18,30.04,25.25,21.83,21.52,25.75
15:43:32,29.26,29.12,25.25,22.09,21.88,25.50
15:43:33,29.25,29.11,25.25,21.58,21.38,25.50
15:43:34,30.18,30.04,25.25,21.57,21.67,24.75
15:43:35,28.44,28.31,25.25,22.09,21.88,25.50
15:43:35,30.20,29.92,25.50,21.83,21.62,25.50
15:43:36,29.26,28.98,25.50,22.09,21.88,25.50
15:43:37,30.19,29.91,25.50,21.83,21.62,25.50
15:43:38,29.24,28.83,25.75,22.10,21.89,25.50
15:43:39,29.25,28.97,25.50,21.83,21.52,25.75
15:43:40,31.12,30.97,25.25,22.09,21.88,25.50
15:43:41,30.20,30.06,25.25,22.08,21.87,25.50
15:43:42,30.19,29.91,25.50,22.34,22.13,25.50
15:43:43,29.27,28.99,25.50,22.36,22.15,25.50
15:43:44,29.25,28.97,25.50,22.35,22.14,25.50
15:43:45,31.12,30.97,25.25,22.35,22.14,25.50
15:43:46,29.25,28.70,26.00,22.09,21.88,25.50
15:43:47,29.25,28.84,25.75,22.34,22.13,25.50
15:43:48,28.47,28.07,25.75,22.08,21.87,25.50
15:43:49,31.12,30.97,25.25,21.85,21.85,25.00
15:43:50,30.18,30.04,25.25,21.86,21.45,26.00
15:43:51,30.18,29.76,25.75,21.60,21.70,24.75
15:43:52,30.18,29.90,25.50,22.35,22.04,25.75
15:43:53,29.26,28.98,25.50,22.09,21.99,25.25
15:43:54,29.26,28.85,25.75,22.09,21.78,25.75
15:43:55,29.25,28.97,25.50,22.08,21.77,25.75
15:43:56,29.27,28.99,25.50,21.84,21.43,26.00
15:43:57,31.12,30.83,25.50,22.35,22.14,25.50
15:43:58,29.26,28.98,25.50,21.83,21.52,25.75
15:43:59,32.07,31.77,25.50,22.09,21.88,25.50
15:44:00,30.20,30.06,25.25,21.84,21.63,25.50
15:44:01,31.12,30.68,25.75,21.83,21.62,25.50
15:44:02,32.06,31.91,25.25,21.83,21.62,25.50
15:44:03,31.11,30.82,25.50,22.09,21.88,25.50
15:44:04,30.17,29.89,25.50,21.59,21.49,25.25
15:44:05,32.04,31.89,25.25,22.59,22.27,25.75
15:44:06,29.26,29.12,25.25,22.08,21.87,25.50
15:44:07,31.10,30.52,26.00,21.57,21.47,25.25
15:44:08,30.22,30.22,25.00,22.33,22.12,25.50
15:44:09,29.25,29.11,25.25,21.84,21.63,25.50
15:44:10,31.13,30.84,25.50,21.83,21.62,25.50
15:44:11,32.05,32.05,25.00,21.58,21.38,25.50
15:44:12,31.12,31.12,25.00,21.84,21.63,25.50
15:44:13,32.97,32.66,25.50,21.58,21.28,25.75
15:44:14,32.95,32.79,25.25,21.33,21.13,25.50
15:44:15,31.12,30.83,25.50,21.10,20.90,25.50
15:44:16,30.19,29.91,25.50,21.85,21.75,25.25
15:44:17,31.10,30.95,25.25,22.09,21.68,26.00
15:44:18,30.18,29.90,25.50,21.83,21.62,25.50
15:44:19,32.05,31.60,25.75,21.83,21.52,25.75
15:44:20,30.19,30.05,25.25,22.35,22.24,25.25
15:44:20,30.17,29.89,25.50,21.82,21.61,25.50
15:44:21,29.27,28.99,25.50,22.08,21.67,26.00
15:44:22,30.18,29.90,25.50,22.06,21.85,25.50
15:44:23,31.12,30.83,25.50,21.82,21.61,25.50
15:44:24,31.14,30.99,25.25,21.56,21.36,25.50
15:44:25,31.13,30.84,25.50,21.58,21.38,25.50
15:44:26,32.06,31.76,25.50,21.10,20.90,25.50
15:44:27,32.06,31.91,25.25,22.09,21.88,25.50
15:44:28,32.98,32.67,25.50,21.81,21.60,25.50
15:44:29,32.03,31.73,25.50,21.82,21.61,25.50
15:44:30,31.11,30.82,25.50,21.57,21.37,25.50
15:44:31,31.12,30.83,25.50,21.83,21.62,25.50
15:44:32,33.00,32.84,25.25,21.58,21.38,25.50
15:44:33,32.06,31.76,25.50,22.06,21.85,25.50
15:44:34,31.12,30.54,26.00,21.56,21.26,25.75
15:44:35,31.12,30.97,25.25,21.56,21.26,25.75
15:44:36,32.99,32.53,25.75,21.83,21.52,25.75
15:44:37,32.05,31.75,25.50,21.82,21.82,25.00
15:44:38,32.07,31.62,25.75,21.82,21.82,25.00
15:44:39,32.09,31.79,25.50,21.56,21.36,25.50
15:44:40,31.14,30.99,25.25,21.81,21.60,25.50
15:44:41,31.12,30.68,25.75,21.56,21.26,25.75
15:44:42,31.13,30.84,25.50,21.83,21.73,25.25
15:44:43,32.06,31.76,25.50,21.33,21.03,25.75
15:44:44,33.90,33.58,25.50,22.08,21.87,25.50
15:44:45,33.03,32.72,25.50,21.83,21.52,25.75
15:44:46,33.00,32.84,25.25,21.83,21.42,26.00
15:44:47,32.09,32.09,25.00,21.58,21.38,25.50
15:44:48,33.02,32.71,25.50,21.58,21.38,25.50
15:44:49,32.07,31.92,25.25,21.84,21.63,25.50
15:44:50,32.07,31.77,25.50,21.57,21.37,25.50
15:44:51,32.09,32.24,24.75,21.57,21.37,25.50
15:44:52,33.93,33.77,25.25,22.08,21.98,25.25
15:44:53,33.02,32.71,25.50,21.80,21.59,25.50
15:44:54,31.15,30.86,25.50,21.33,21.03,25.75
15:44:55,33.00,33.00,25.00,22.06,21.85,25.50
15:44:56,31.17,31.02,25.25,21.57,21.37,25.50
15:44:57,32.09,31.94,25.25,21.82,21.51,25.75
15:44:58,33.92,33.60,25.50,21.33,21.13,25.50
15:44:59,34.72,34.39,25.50,21.81,21.50,25.75
15:45:00,32.10,31.95,25.25,22.10,22.00,25.25
15:45:01,33.92,33.60,25.50,22.06,21.96,25.25
15:45:02,32.08,31.78,25.50,21.33,21.33,25.00
15:45:03,35.67,35.33,25.50,21.81,21.50,25.75
15:45:04,31.16,30.87,25.50,21.59,21.39,25.50
15:45:05,33.91,33.59,25.50,21.81,21.60,25.50
15:45:05,32.10,31.80,25.50,22.08,21.77,25.75
15:45:06,33.92,33.92,25.00,21.83,21.62,25.50
15:45:07,33.02,32.56,25.75,22.10,21.79,25.75
15:45:08,34.76,34.76,25.00,21.58,21.28,25.75
15:45:09,33.92,33.76,25.25,21.82,21.61,25.50
15:45:10,33.94,33.78,25.25,22.08,21.87,25.50
15:45:11,33.92,33.76,25.25,22.10,21.89,25.50
15:45:12,34.76,34.60,25.25,22.09,21.88,25.50
15:45:13,33.94,33.46,25.75,21.82,21.51,25.75
15:45:14,33.93,33.77,25.25,22.10,21.79,25.75
15:45:15,34.76,34.43,25.50,22.08,21.87,25.50
15:45:16,33.96,34.12,24.75,22.34,22.23,25.25
15:45:17,33.94,33.62,25.50,22.08,21.87,25.50
15:45:18,33.93,33.77,25.25,21.82,21.72,25.25
15:45:19,33.93,33.93,25.00,21.83,21.52,25.75
15:45:20,35.69,35.35,25.50,22.34,21.92,26.00
15:45:21,33.95,33.79,25.25,22.08,21.67,26.00
15:45:22,35.70,35.36,25.50,22.08,21.77,25.75
15:45:23,33.92,33.60,25.50,21.83,21.52,25.75
15:45:24,34.74,34.58,25.25,22.09,21.78,25.75
15:45:25,34.76,34.27,25.75,22.08,21.87,25.50
15:45:26,34.76,34.60,25.25,22.08,21.98,25.25
15:45:27,34.77,34.61,25.25,22.35,22.24,25.25
15:45:28,34.77,34.44,25.50,22.33,22.12,25.50
15:45:29,34.75,34.75,25.00,22.35,22.14,25.50
15:45:30,34.76,34.27,25.75,21.82,21.72,25.25
15:45:31,33.93,33.61,25.50,22.34,22.13,25.50
15:45:32,34.77,34.28,25.75,22.60,22.39,25.50
15:45:33,34.76,34.43,25.50,22.07,21.97,25.25
15:45:34,34.75,34.59,25.25,22.33,22.22,25.25
15:45:35,34.74,34.58,25.25,22.33,22.02,25.75
15:45:36,34.76,34.60,25.25,22.35,21.93,26.00
15:45:37,35.68,35.34,25.50,22.35,22.14,25.50
15:45:38,34.77,34.44,25.50,22.33,22.12,25.50
15:45:39,34.76,34.43,25.50,22.08,21.87,25.50
15:45:40,35.67,35.33,25.50,22.08,21.87,25.50
15:45:41,33.92,33.76,25.25,22.35,22.14,25.50
15:45:42,35.69,35.52,25.25,22.07,21.97,25.25
15:45:43,34.75,34.59,25.25,22.07,21.76,25.75
15:45:44,34.75,34.59,25.25,22.08,21.98,25.25
15:45:45,34.74,34.74,25.00,22.34,22.23,25.25
15:45:46,34.74,34.41,25.50,22.60,22.39,25.50
15:45:47,34.76,34.27,25.75,22.34,22.03,25.75
15:45:48,34.77,34.28,25.75,22.35,22.04,25.75
15:45:49,35.69,35.19,25.75,22.33,22.02,25.75
15:45:49,34.75,34.59,25.25,22.34,22.23,25.25
15:45:50,35.69,35.69,25.00,22.34,21.92,26.00
15:45:51,33.93,34.09,24.75,22.09,21.88,25.50
15:45:52,36.62,36.62,25.00,22.35,22.24,25.25
15:45:53,35.71,35.37,25.50,22.35,22.04,25.75
15:45:54,36.62,36.45,25.25,22.09,21.88,25.50
15:45:55,36.61,36.44,25.25,22.34,22.23,25.25
15:45:56,35.67,35.33,25.50,22.61,22.40,25.50
15:45:57,36.61,36.27,25.50,22.35,22.04,25.75
15:45:58,34.72,34.72,25.00,22.35,22.14,25.50
15:45:59,35.69,35.35,25.50,22.08,21.77,25.75
15:46:00,35.68,35.34,25.50,22.61,22.40,25.50
15:46:01,35.68,35.51,25.25,22.34,22.03,25.75
15:46:02,35.68,35.51,25.25,22.35,22.04,25.75
15:46:03,35.69,35.35,25.50,22.60,22.39,25.50
15:46:04,35.67,35.50,25.25,22.35,22.04,25.75
15:46:05,36.59,36.08,25.75,22.59,22.38,25.50
15:46:06,35.68,35.68,25.00,22.61,22.40,25.50
15:46:07,36.59,36.42,25.25,22.61,22.50,25.25
15:46:08,35.67,35.17,25.75,22.59,22.38,25.50
15:46:09,37.54,37.01,25.75,22.60,22.39,25.50
15:46:10,37.52,37.34,25.25,22.61,22.40,25.50
15:46:11,35.68,35.34,25.50,22.35,22.14,25.50
15:46:12,35.69,35.35,25.50,22.36,22.15,25.50
15:46:13,37.54,37.19,25.50,22.62,22.30,25.75
15:46:14,36.60,36.26,25.50,22.10,21.79,25.75
15:46:15,36.62,36.45,25.25,22.36,21.94,26.00
15:46:16,36.61,36.61,25.00,22.10,21.89,25.50
15:46:17,36.60,36.26,25.50,22.60,22.49,25.25
15:46:18,35.69,35.35,25.50,22.59,22.38,25.50
15:46:19,36.61,36.27,25.50,22.34,22.13,25.50
15:46:20,36.60,36.60,25.00,22.10,22.00,25.25
15:46:21,37.51,37.16,25.50,22.82,22.71,25.25
15:46:22,35.66,35.32,25.50,22.83,22.83,25.00
15:46:23,36.62,36.45,25.25,22.36,22.15,25.50
15:46:24,38.46,37.92,25.75,22.83,22.62,25.50
15:46:25,37.50,37.15,25.50,22.34,22.13,25.50
15:46:26,37.53,37.18,25.50,22.83,22.72,25.25
15:46:27,38.50,38.14,25.50,22.60,22.39,25.50
15:46:28,36.62,36.28,25.50,22.61,22.40,25.50
15:46:29,38.48,38.12,25.50,22.83,22.62,25.50
15:46:30,36.61,36.44,25.25,22.61,22.40,25.50
15:46:31,36.60,36.26,25.50,22.61,22.50,25.25
15:46:32,37.53,37.18,25.50,22.61,22.72,24.75
15:46:33,37.54,37.19,25.50,22.61,22.29,25.75
15:46:34,37.55,37.20,25.50,22.61,22.29,25.75
15:46:34,37.53,37.35,25.25,22.61,22.29,25.75
15:46:35,36.62,36.45,25.25,22.35,22.04,25.75
15:46:36,37.54,37.36,25.25,22.60,22.49,25.25
15:46:37,36.61,36.44,25.25,22.61,22.29,25.75
15:46:38,37.56,37.38,25.25,22.59,22.38,25.50
15:46:39,36.62,36.45,25.25,22.59,22.38,25.50
15:46:40,37.55,37.20,25.50,22.36,22.05,25.75
15:46:41,38.45,38.27,25.25,22.61,22.40,25.50
15:46:42,38.45,38.27,25.25,22.82,22.71,25.25
15:46:43,37.54,37.36,25.25,22.60,22.28,25.75
15:46:44,39.27,39.08,25.25,22.62,22.41,25.50
15:46:45,40.19,39.81,25.50,22.36,22.05,25.75
15:46:46,39.26,39.07,25.25,22.82,22.61,25.50
15:46:47,38.45,38.09,25.50,22.61,22.29,25.75
15:46:48,38.44,38.08,25.50,23.09,22.77,25.75
15:46:49,37.55,37.55,25.00,22.59,22.27,25.75
15:46:50,38.49,38.31,25.25,22.82,22.61,25.50
15:46:51,38.49,38.13,25.50,22.83,22.62,25.50
15:46:52,36.62,36.28,25.50,22.83,22.62,25.50
15:46:53,39.31,39.12,25.25,22.82,22.71,25.25
15:46:54,37.55,37.55,25.00,22.61,22.50,25.25
15:46:55,38.47,38.11,25.50,23.06,22.84,25.50
15:46:56,37.54,37.36,25.25,22.60,22.28,25.75
15:46:57,39.31,39.12,25.25,22.81,22.70,25.25
15:46:58,39.30,39.11,25.25,22.59,22.38,25.50
15:46:59,38.48,38.30,25.25,22.33,22.33,25.00
15:47:00,38.47,38.11,25.50,22.59,22.17,26.00
15:47:01,38.48,38.30,25.25,22.83,22.51,25.75
15:47:02,39.29,39.10,25.25,22.59,22.48,25.25
15:47:03,38.49,38.31,25.25,22.82,22.50,25.75
15:47:04,39.29,39.48,24.75,22.59,22.38,25.50
15:47:05,39.32,38.95,25.50,22.82,22.61,25.50
15:47:06,38.49,38.31,25.25,22.59,22.38,25.50
15:47:07,38.47,38.29,25.25,22.81,22.60,25.50
15:47:08,39.30,39.11,25.25,22.60,22.49,25.25
15:47:09,40.24,40.05,25.25,22.60,22.39,25.50
15:47:10,40.25,40.25,25.00,22.34,22.13,25.50
15:47:11,39.29,38.92,25.50,22.34,22.03,25.75
15:47:12,39.30,39.11,25.25,22.33,22.12,25.50
15:47:13,39.29,39.10,25.25,22.82,22.61,25.50
15:47:14,38.50,38.32,25.25,22.82,22.50,25.75
