Time,F_in,F_out
19:36:52,0.997235714,0.281712803
19:36:53,1.006121429,0.281712803
19:36:54,1.010632143,0.281193772
19:36:54,0.996878571,0.282179931
19:36:55,1.002378571,0.281712803
19:36:56,0.996160714,0.283910035
19:36:57,1.001296429,0.286851211
19:36:58,1.002017857,0.292560554
19:36:59,0.997596429,0.29600346
19:37:00,0.997953571,0.303927336
19:37:01,1.002378571,0.310986159
19:37:02,0.991785714,0.319204152
19:37:03,0.996878571,0.32733564
19:37:04,0.997596429,0.331141869
19:37:05,0.997953571,0.336851211
19:37:06,0.991785714,0.339048443
19:37:07,0.992142857,0.33899654
19:37:08,0.992142857,0.344290657
19:37:09,0.992857143,0.345155709
19:37:10,0.997235714,0.348961938
19:37:11,0.988517857,0.352076125
19:37:12,0.992857143,0.353979239
19:37:13,1.002017857,0.353512111
19:37:14,0.995442857,0.353460208
19:37:15,0.983867857,0.358252595
19:37:16,0.992857143,0.354204152
19:37:17,0.993214286,0.35916955
19:37:18,0.987807143,0.361608997
19:37:19,0.997596429,0.366435986
19:37:20,0.997596429,0.372318339
19:37:21,0.992142857,0.372750865
19:37:22,0.987807143,0.380795848
19:37:23,0.983514286,0.382612457
19:37:24,0.986032143,0.39283737
19:37:25,0.9821,0.392249135
19:37:26,0.987096429,0.403650519
19:37:27,0.992142857,0.409948097
19:37:28,0.982807143,0.409809689
19:37:29,0.991428571,0.415155709
19:37:30,0.9925,0.419636678
19:37:31,0.987453571,0.422456747
19:37:32,0.987807143,0.43100346
19:37:33,0.982807143,0.434965398
19:37:34,0.987453571,0.440121107
19:37:35,0.988164286,0.445467128
19:37:36,0.992142857,0.4483391
19:37:37,0.9925,0.455709343
19:37:38,0.9925,0.455536332
19:37:39,0.987807143,0.464878893
19:37:39,0.984221429,0.469878893
19:37:40,0.986742857,0.467179931
19:37:41,0.987453571,0.473529412
19:37:42,0.982807143,0.476124567
19:37:43,0.987453571,0.478719723
19:37:44,0.9821,0.483442907
19:37:45,0.983867857,0.483391003
19:37:46,0.996878571,0.4833391
19:37:47,0.984221429,0.486435986
19:37:48,0.987807143,0.489031142
19:37:49,0.988517857,0.49567474
19:37:50,0.987453571,0.501868512
19:37:51,0.984221429,0.500051903
19:37:52,0.979260714,0.503321799
19:37:53,0.992142857,0.507785467
19:37:54,0.979260714,0.511418685
19:37:55,0.988517857,0.514031142
19:37:56,0.983160714,0.510034602
19:37:57,0.983867857,0.521730104
19:37:58,0.993214286,0.517093426
19:37:59,0.979610714,0.522318339
19:38:00,0.983867857,0.520017301
19:38:01,0.984221429,0.524221453
19:38:02,0.988517857,0.526816609
19:38:03,0.988875,0.528546713
19:38:04,0.983867857,0.531141869
19:38:05,0.989228571,0.531557093
19:38:06,0.983867857,0.533788927
19:38:07,0.975046429,0.538235294
19:38:08,0.983514286,0.541695502
19:38:09,0.979610714,0.540017301
19:38:10,0.978907143,0.54567474
19:38:11,0.979610714,0.551557093
19:38:12,0.982807143,0.549273356
19:38:13,0.973992857,0.557093426
19:38:14,0.973642857,0.55583045
19:38:15,0.978557143,0.558598616
19:38:16,0.978907143,0.559100346
19:38:17,0.973992857,0.558875433
19:38:18,0.978203571,0.562733564
19:38:19,0.978203571,0.567128028
19:38:20,0.983514286,0.565397924
19:38:21,0.973992857,0.571851211
19:38:22,0.978907143,0.577525952
19:38:23,0.978557143,0.581487889
19:38:24,0.982807143,0.589619377
19:38:24,0.978203571,0.590968858
19:38:25,0.978203571,0.593546713
19:38:26,0.983160714,0.601384083
19:38:27,0.982807143,0.607733564
19:38:28,0.977146429,0.601384083
19:38:29,0.97785,0.607491349
19:38:30,0.9775,0.61349481
19:38:31,0.984221429,0.620069204
19:38:32,0.9775,0.620588235
19:38:33,0.987453571,0.621955017
19:38:34,0.987096429,0.629757785
19:38:35,0.9775,0.633737024
19:38:36,0.97785,0.638408304
19:38:37,0.973292857,0.640207612
19:38:38,0.97785,0.646020761
19:38:39,0.97785,0.644515571
19:38:40,0.973292857,0.644567474
19:38:41,0.963957143,0.649342561
19:38:42,0.981746429,0.651574394
19:38:43,0.963607143,0.656228374
19:38:44,0.972942857,0.652802768
19:38:45,0.972242857,0.65967128
19:38:46,0.972242857,0.671176471
19:38:47,0.9775,0.673010381
19:38:48,0.968778571,0.67216263
19:38:49,0.973292857,0.683391003
19:38:50,0.977146429,0.687543253
19:38:51,0.976796429,0.688079585
19:38:52,0.9775,0.694463668
19:38:53,0.976796429,0.696539792
19:38:54,0.9775,0.69600346
19:38:55,0.9775,0.704913495
