Time,F_in,F_out
17:49:03,0.861679558,-0.00083871
17:49:04,0.859005525,-0.001677419
17:49:04,0.864655617,-0.001612903
17:49:05,0.857826888,-0.000387097
17:49:06,0.868372007,0.002
17:49:07,0.872976059,-0.001096774
17:49:08,0.870232044,-0.001096774
17:49:09,0.866777164,0.000516129
17:49:10,0.872464088,0.00116129
17:49:11,0.86973849,-0.002322581
17:49:12,0.875440147,-0.000967742
17:49:13,0.872327808,-0.002580645
17:49:14,0.878040516,-0.000967742
17:49:15,0.877668508,-0.001677419
17:49:16,0.875657459,-0.005483871
17:49:17,0.877138122,-0.003225806
17:49:18,0.878618785,-0.001806452
17:49:19,0.879359116,-0.002451613
17:49:20,0.883248619,-0.000322581
17:49:21,0.894519337,-0.000387097
17:49:22,0.882688766,-0.001032258
17:49:23,0.892780847,-0.003870968
17:49:24,0.888825046,0.002
17:49:25,0.885650092,-0.005612903
17:49:26,0.887130755,0.000387097
17:49:27,0.888611418,-0.001032258
17:49:28,0.89254512,-0.003225806
17:49:29,0.890460405,0.001290323
17:49:30,0.897635359,-0.00083871
17:49:31,0.891572744,-0.001677419
17:49:32,0.900254144,0.000451613
17:49:33,0.889871087,-0.003935484
17:49:34,0.895642726,-0.001096774
17:49:35,0.896751381,0.002
17:49:36,0.906232044,-0.003290323
17:49:37,0.899712707,-0.003225806
17:49:38,0.902585635,0.000322581
17:49:39,0.900825046,-0.001677419
17:49:40,0.905558011,0.000516129
17:49:41,0.908847145,-0.000387097
17:49:42,0.915167587,-0.00083871
17:49:43,0.907046041,-0.003354839
17:49:44,0.909278085,-0.001612903
17:49:45,0.910394107,-0.004387097
17:49:46,0.910394107,-0.005677419
17:49:47,0.911138122,-0.002387097
17:49:48,0.907116022,0.001870968
17:49:48,0.908965009,0.002709677
17:49:49,0.909337017,-0.002451613
17:49:50,0.906813996,-0.004193548
17:49:51,0.907918969,-0.001612903
17:49:52,0.921178637,-0.004129032
17:49:53,0.918574586,-0.003354839
17:49:54,0.917830571,0.00116129
17:49:55,0.915255985,-0.002516129
17:49:56,0.916368324,-0.000387097
17:49:57,0.921550645,0.000451613
17:49:58,0.920062615,-0.005677419
17:49:59,0.922666667,0.001096774
17:50:00,0.914180479,-0.004129032
17:50:01,0.920438306,-0.004
17:50:02,0.916022099,0.001096774
17:50:03,0.921918969,-0.000451613
17:50:04,0.926755064,0.000387097
17:50:05,0.928615101,-0.00483871
17:50:06,0.932758748,-0.005741935
17:50:07,0.933882136,0.001290323
17:50:08,0.930847145,0.002
17:50:09,0.927097606,-0.001741935
17:50:10,0.936869245,-0.004
17:50:11,0.932703499,0.000387097
17:50:12,0.933447514,-0.003354839
17:50:13,0.924493554,0.002
17:50:14,0.934191529,0.002129032
17:50:15,0.930058932,-0.004129032
17:50:16,0.936423573,0.000258065
17:50:17,0.940607735,-0.003225806
17:50:18,0.937167587,-0.002580645
17:50:19,0.927071823,-0.000516129
17:50:20,0.934132597,-0.00083871
17:50:21,0.929281768,-0.000903226
17:50:22,0.944718232,-0.001677419
17:50:23,0.941255985,0.001096774
17:50:24,0.932596685,-0.004967742
17:50:25,0.942372007,0.001935484
17:50:26,0.948453039,-0.001935484
17:50:27,0.942372007,-0.002709677
17:50:28,0.941255985,-0.001806452
17:50:29,0.943860037,0.002064516
17:50:30,0.935543278,-0.002580645
17:50:31,0.937016575,-0.000193548
17:50:32,0.937016575,-0.000516129
17:50:33,0.943012891,-0.001870968
17:50:33,0.943753223,-0.001935484
17:50:34,0.943753223,-0.000322581
17:50:35,0.939594843,-0.001870968
17:50:36,0.954058932,0.001032258
17:50:37,0.940699816,0.002774194
17:50:38,0.941804788,-0.003483871
17:50:39,0.950552486,-0.003354839
17:50:40,0.946342541,-0.002645161
17:50:41,0.950924494,-0.004967742
17:50:42,0.944751381,0.001096774
17:50:43,0.948935543,0.002
17:50:44,0.944383057,-0.001806452
17:50:45,0.948563536,-0.002645161
17:50:46,0.956132597,-0.001096774
17:50:47,0.947697974,0.00116129
17:50:48,0.946961326,0.000258065
17:50:49,0.948066298,-0.002967742
17:50:50,0.946961326,-0.003419355
17:50:51,0.953745856,-0.000451613
17:50:52,0.962279926,0.000322581
17:50:53,0.954486188,-0.003548387
17:50:54,0.958736648,-0.004580645
17:50:55,0.953373849,-0.005032258
17:50:56,0.963771639,-0.005870968
17:50:57,0.955594843,-0.001870968
17:50:58,0.953222836,-0.00283871
17:50:59,0.957815838,-0.005225806
17:51:00,0.95174954,-0.003548387
17:51:01,0.965642726,-0.004967742
17:51:02,0.955064457,-0.000516129
17:51:03,0.958928177,0.000193548
17:51:04,0.954327808,-0.003548387
17:51:05,0.963941068,-0.003548387
17:51:06,0.967882136,-0.000451613
17:51:07,0.969005525,-0.002064516
17:51:08,0.960405157,-0.002774194
17:51:09,0.96654512,-0.000387097
17:51:10,0.962626151,-0.002709677
17:51:11,0.967661142,-0.003548387
17:51:12,0.958379374,-0.003548387
17:51:13,0.962626151,-0.005096774
17:51:14,0.96373849,0.000322581
17:51:15,0.963366483,-0.002709677
17:51:16,0.96373849,-0.000451613
17:51:17,0.965959484,-0.000451613
17:51:18,0.965587477,-0.00283871
17:51:18,0.960220994,-0.003612903
17:51:19,0.961325967,-0.003612903
17:51:20,0.965587477,-0.004387097
17:51:21,0.966699816,-0.003419355
17:51:22,0.971005525,-0.005096774
17:51:23,0.966699816,-0.006
